Id,1stFlrSF,2ndFlrSF,3SsnPorch,Alley,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,Condition1,Condition2,Electrical,EnclosedPorch,ExterCond,ExterQual,Exterior1st,Exterior2nd,Fence,FireplaceQu,Fireplaces,Foundation,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageType,GarageYrBlt,GrLivArea,HalfBath,Heating,HeatingQC,HouseStyle,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotArea,LotConfig,LotFrontage,LotShape,LowQualFinSF,MSSubClass,MSZoning,MasVnrArea,MasVnrType,MiscFeature,MiscVal,MoSold,Neighborhood,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,PoolQC,RoofMatl,RoofStyle,SaleCondition,SalePrice,SaleType,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,Utilities,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold,Total Square Feet (ft),Total Lot Square Feet (ft),Total Cost Per Square Feet ($),Total Lot Cost Per Square Feet ($)
1437,864,0,0,None,3,1Fam,TA,No,616,0,ALQ,Unf,0,0,TA,248,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,GdWo,NO,0,PConc,1,Typ,528,2,TA,Unf,TA,Detchd,1974.0,864,0,GasA,TA,1Story,1,TA,Lvl,Gtl,9000,FR2,60.0,Reg,0,20,RL,0.0,None,No,0,5,NAmes,0,6,4,Y,0,No,CompShg,Gable,Normal,120500,WD,0,Pave,5,864,AllPub,0,1971,1971,2007,1480,9000,81.42,13.38888888888889
1438,1932,0,304,None,2,1Fam,TA,Av,1336,0,GLQ,Unf,1,0,Ex,596,Y,Norm,Norm,SBrkr,0,TA,Ex,VinylSd,VinylSd,NO,Gd,1,PConc,2,Typ,774,3,TA,Fin,TA,Attchd,2008.0,1932,0,GasA,Ex,1Story,1,Ex,Lvl,Gtl,12444,FR2,96.0,Reg,0,20,RL,426.0,Stone,No,0,11,NridgHt,66,5,8,Y,0,No,CompShg,Hip,Partial,394617,New,0,Pave,7,1932,AllPub,0,2008,2008,2008,3268,12444,120.75,31.71142719382835
1439,1236,0,0,None,2,1Fam,TA,No,600,0,GLQ,Unf,1,0,TA,312,Y,Artery,Norm,FuseA,158,TA,TA,MetalSd,MetalSd,MnPrv,NO,0,CBlock,1,Typ,923,2,TA,Unf,TA,Attchd,1957.0,1236,0,GasA,TA,1Story,1,TA,Lvl,Gtl,7407,Inside,90.0,Reg,0,20,RM,0.0,None,No,0,4,OldTown,158,7,6,Y,0,No,CompShg,Gable,Normal,149700,WD,0,Pave,6,912,AllPub,0,1957,1996,2010,1836,7407,81.54,20.2106115836371
1440,1040,685,0,None,3,1Fam,TA,No,315,110,GLQ,Rec,0,0,TA,114,Y,Norm,Norm,SBrkr,216,TA,TA,HdBoard,HdBoard,NO,TA,1,CBlock,2,Typ,550,2,TA,RFn,TA,Attchd,1979.0,1725,1,GasA,TA,SLvl,1,TA,Lvl,Gtl,11584,Inside,80.0,Reg,0,60,RL,96.0,BrkFace,No,0,11,NWAmes,88,6,7,Y,0,No,CompShg,Hip,Normal,197000,WD,0,Pave,6,539,AllPub,0,1979,1979,2007,2150,11584,91.63,17.00621546961326
1441,1423,748,0,None,3,1Fam,TA,No,0,0,Unf,Unf,0,0,Ex,588,Y,Norm,Norm,SBrkr,0,TA,TA,MetalSd,MetalSd,NO,Gd,1,BrkTil,2,Min1,672,2,TA,Fin,TA,Detchd,1993.0,2555,0,GasA,Fa,2.5Fin,1,TA,Bnk,Mod,11526,Inside,79.0,IR1,384,70,RL,0.0,None,No,0,9,Crawfor,0,7,6,Y,0,No,CompShg,Gable,Normal,191000,WD,0,Pave,11,588,AllPub,431,1922,1994,2008,2555,11526,74.76,16.57123026201631
1442,848,0,0,None,1,TwnhsE,TA,Av,697,0,GLQ,Unf,1,0,Gd,151,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,NO,TA,1,PConc,1,Typ,420,2,TA,RFn,TA,Attchd,2004.0,848,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,4426,Inside,0,Reg,0,120,RM,147.0,BrkFace,No,0,5,CollgCr,0,5,6,Y,0,No,CompShg,Gable,Normal,149300,WD,0,Pave,3,848,AllPub,149,2004,2004,2008,1545,4426,96.63,33.732489832806145
1443,1026,981,0,None,3,1Fam,TA,Av,765,0,GLQ,Unf,1,0,Ex,252,Y,Norm,Norm,SBrkr,0,TA,Ex,VinylSd,VinylSd,NO,Ex,1,PConc,2,Typ,812,3,TA,Fin,TA,Attchd,2008.0,2007,1,GasA,Ex,2Story,1,Ex,Lvl,Gtl,11003,Inside,85.0,Reg,0,60,FV,160.0,Stone,No,0,4,Somerst,52,5,10,Y,0,No,CompShg,Gable,Normal,310000,WD,0,Pave,10,1017,AllPub,168,2008,2008,2009,2772,11003,111.83,28.174134327001727
1444,952,0,0,None,2,1Fam,TA,No,0,0,Unf,Unf,0,0,TA,952,N,Norm,Norm,FuseF,0,TA,TA,Wd Sdng,Wd Sdng,NO,Gd,1,BrkTil,1,Typ,192,1,Po,Unf,Fa,Detchd,1916.0,952,0,Grav,Fa,1.5Unf,1,Fa,Lvl,Gtl,8854,Inside,0,Reg,0,30,RL,0.0,None,No,0,5,BrkSide,98,6,6,P,0,No,CompShg,Gable,Normal,121000,WD,40,Pave,4,952,AllPub,0,1916,1950,2009,952,8854,127.1,13.666139597921843
1445,1422,0,0,None,3,1Fam,TA,Av,0,0,Unf,Unf,0,0,Gd,1422,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,NO,NO,0,PConc,2,Typ,626,2,TA,RFn,TA,Attchd,2004.0,1422,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,8500,FR2,63.0,Reg,0,20,RL,106.0,BrkFace,No,0,11,CollgCr,60,5,7,Y,0,No,CompShg,Gable,Normal,179600,WD,0,Pave,7,1422,AllPub,192,2004,2004,2007,1422,8500,126.3,21.129411764705882
1446,913,0,0,None,3,1Fam,TA,Gd,187,627,LwQ,Rec,1,0,TA,0,Y,Norm,Norm,SBrkr,252,TA,TA,VinylSd,VinylSd,NO,NO,0,CBlock,1,Typ,240,1,TA,Unf,TA,Detchd,1990.0,913,0,GasA,Gd,SFoyer,1,TA,Lvl,Gtl,8400,Inside,70.0,Reg,0,85,RL,0.0,None,No,0,5,Sawyer,0,5,6,Y,0,No,CompShg,Gable,Normal,129000,WD,0,Pave,6,814,AllPub,0,1966,1966,2007,1727,8400,74.7,15.357142857142858
1447,1188,0,0,None,3,1Fam,TA,No,593,0,Rec,Unf,0,0,TA,595,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,NO,NO,0,CBlock,1,Typ,312,1,TA,Unf,TA,Attchd,1962.0,1188,0,GasA,TA,1Story,1,TA,Lvl,Gtl,26142,CulDSac,0,IR1,0,20,RL,189.0,BrkFace,No,0,4,Mitchel,39,7,5,P,0,No,CompShg,Gable,Normal,157900,WD,0,Pave,6,1188,AllPub,261,1962,1962,2010,1781,26142,88.66,6.040088746079107
1448,1220,870,0,None,3,1Fam,TA,No,1079,0,GLQ,Unf,1,0,Gd,141,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,NO,TA,1,PConc,2,Typ,556,2,TA,RFn,TA,Attchd,1995.0,2090,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,10000,Inside,80.0,Reg,0,60,RL,438.0,BrkFace,No,0,12,CollgCr,65,5,8,Y,0,No,CompShg,Gable,Normal,240000,WD,0,Pave,8,1220,AllPub,0,1995,1996,2007,3169,10000,75.73,24.0
1449,796,550,0,None,2,1Fam,TA,No,0,0,Unf,Unf,0,0,Fa,560,N,Norm,Norm,SBrkr,0,TA,TA,MetalSd,HdBoard,GdWo,NO,0,CBlock,1,Min2,384,1,TA,Unf,Fa,Detchd,1950.0,1346,1,GasA,Gd,2Story,1,TA,Lvl,Gtl,11767,Inside,70.0,Reg,0,50,RL,0.0,None,No,0,5,Edwards,24,7,4,Y,0,No,CompShg,Gable,Normal,112000,WD,0,Pave,6,560,AllPub,168,1910,2000,2007,1346,11767,83.21,9.518143961927423
1450,630,0,0,None,1,Twnhs,TA,Av,553,0,GLQ,Unf,1,0,Gd,77,Y,Norm,Norm,SBrkr,0,TA,TA,CemntBd,CmentBd,NO,NO,0,CBlock,1,Typ,0,0,No,No,No,No,0,630,0,GasA,Ex,SFoyer,1,Ex,Lvl,Gtl,1533,Inside,21.0,Reg,0,180,RM,0.0,None,No,0,8,MeadowV,0,7,5,Y,0,No,CompShg,Gable,Abnorml,92000,WD,0,Pave,3,630,AllPub,0,1970,1970,2006,1183,1533,77.77,60.01304631441618
1451,896,896,0,None,4,Duplex,TA,No,0,0,Unf,Unf,0,0,Gd,896,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,NO,NO,0,CBlock,2,Typ,0,0,No,No,No,No,0,1792,2,GasA,TA,2Story,2,TA,Lvl,Gtl,9000,FR2,60.0,Reg,0,90,RL,0.0,None,No,0,9,NAmes,45,5,5,Y,0,No,CompShg,Gable,Normal,136000,WD,0,Pave,8,896,AllPub,32,1974,1974,2009,1792,9000,75.89,15.11111111111111
1452,1578,0,0,None,3,1Fam,TA,No,0,0,Unf,Unf,0,0,Gd,1573,Y,Norm,Norm,SBrkr,0,TA,Gd,CemntBd,CmentBd,NO,Gd,1,PConc,2,Typ,840,3,TA,Fin,TA,Attchd,2008.0,1578,0,GasA,Ex,1Story,1,Ex,Lvl,Gtl,9262,Inside,78.0,Reg,0,20,RL,194.0,Stone,No,0,5,Somerst,36,5,8,Y,0,No,CompShg,Gable,Partial,287090,New,0,Pave,7,1573,AllPub,0,2008,2009,2009,1578,9262,181.93,30.99654502267329
1453,1072,0,0,None,2,TwnhsE,TA,Gd,547,0,GLQ,Unf,1,0,Gd,0,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,NO,NO,0,PConc,1,Typ,525,2,TA,Fin,TA,Basment,2005.0,1072,0,GasA,Gd,SLvl,1,TA,Lvl,Gtl,3675,Inside,35.0,Reg,0,180,RM,80.0,BrkFace,No,0,5,Edwards,28,5,5,Y,0,No,CompShg,Gable,Normal,145000,WD,0,Pave,5,547,AllPub,0,2005,2005,2006,1619,3675,89.56,39.45578231292517
1454,1140,0,0,None,3,1Fam,TA,No,0,0,Unf,Unf,0,0,Gd,1140,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,NO,NO,0,PConc,1,Typ,0,0,No,No,No,No,0,1140,0,GasA,Ex,1Story,1,TA,Lvl,Gtl,17217,Inside,90.0,Reg,0,20,RL,0.0,None,No,0,7,Mitchel,56,5,5,Y,0,No,CompShg,Gable,Abnorml,84500,WD,0,Pave,6,1140,AllPub,36,2006,2006,2006,1140,17217,74.12,4.907939826915258
1455,1221,0,0,Pave,2,1Fam,TA,No,410,0,GLQ,Unf,1,0,Gd,811,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,NO,NO,0,PConc,2,Typ,400,2,TA,RFn,TA,Attchd,2004.0,1221,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,7500,Inside,62.0,Reg,0,20,FV,0.0,None,No,0,10,Somerst,113,5,7,Y,0,No,CompShg,Gable,Normal,185000,WD,0,Pave,6,1221,AllPub,0,2004,2005,2009,1631,7500,113.43,24.666666666666668
1456,953,694,0,None,3,1Fam,TA,No,0,0,Unf,Unf,0,0,Gd,953,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,NO,TA,1,PConc,2,Typ,460,2,TA,RFn,TA,Attchd,1999.0,1647,1,GasA,Ex,2Story,1,TA,Lvl,Gtl,7917,Inside,62.0,Reg,0,60,RL,0.0,None,No,0,8,Gilbert,40,5,6,Y,0,No,CompShg,Gable,Normal,175000,WD,0,Pave,7,953,AllPub,0,1999,2000,2007,1647,7917,106.25,22.104332449160037
1457,2073,0,0,None,3,1Fam,TA,No,790,163,ALQ,Rec,1,0,Gd,589,Y,Norm,Norm,SBrkr,0,TA,TA,Plywood,Plywood,MnPrv,TA,2,CBlock,2,Min1,500,2,TA,Unf,TA,Attchd,1978.0,2073,0,GasA,TA,1Story,1,TA,Lvl,Gtl,13175,Inside,85.0,Reg,0,20,RL,119.0,Stone,No,0,2,NWAmes,0,6,6,Y,0,No,CompShg,Gable,Normal,210000,WD,0,Pave,7,1542,AllPub,349,1978,1988,2010,3026,13175,69.4,15.939278937381404
1458,1188,1152,0,None,4,1Fam,Gd,No,275,0,GLQ,Unf,0,0,TA,877,Y,Norm,Norm,SBrkr,0,Gd,Ex,CemntBd,CmentBd,GdPrv,Gd,2,Stone,2,Typ,252,1,TA,RFn,TA,Attchd,1941.0,2340,0,GasA,Ex,2Story,1,Gd,Lvl,Gtl,9042,Inside,66.0,Reg,0,70,RL,0.0,None,Shed,2500,5,Crawfor,60,9,7,Y,0,No,CompShg,Gable,Normal,266500,WD,0,Pave,9,1152,AllPub,0,1941,2006,2010,2615,9042,101.91,29.47356779473568
1459,1078,0,0,None,2,1Fam,TA,Mn,49,1029,GLQ,Rec,1,0,TA,0,Y,Norm,Norm,FuseA,112,TA,TA,MetalSd,MetalSd,NO,NO,0,CBlock,1,Typ,240,1,TA,Unf,TA,Attchd,1950.0,1078,0,GasA,Gd,1Story,1,Gd,Lvl,Gtl,9717,Inside,68.0,Reg,0,20,RL,0.0,None,No,0,4,NAmes,0,6,5,Y,0,No,CompShg,Hip,Normal,142125,WD,0,Pave,5,1078,AllPub,366,1950,1996,2010,2156,9717,65.92,14.626427909848719
1460,1256,0,0,None,3,1Fam,TA,No,830,290,BLQ,LwQ,1,0,TA,136,Y,Norm,Norm,SBrkr,0,TA,Gd,HdBoard,HdBoard,NO,NO,0,CBlock,1,Typ,276,1,TA,Fin,TA,Attchd,1965.0,1256,1,GasA,Gd,1Story,1,TA,Lvl,Gtl,9937,Inside,75.0,Reg,0,20,RL,0.0,None,No,0,6,Edwards,68,6,5,Y,0,No,CompShg,Gable,Normal,147500,WD,0,Pave,6,1256,AllPub,736,1965,1965,2008,2376,9937,62.08,14.84351413907618
=======
1,856,854,0,None,3,1Fam,TA,No,706,0,GLQ,Unf,1,0,Gd,150,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,NO,NO,0,PConc,2,Typ,548,2,TA,RFn,TA,Attchd,2003.0,1710,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,8450,Inside,65.0,Reg,0,60,RL,196.0,BrkFace,N,0,2,CollgCr,61,5,7,Y,0,N,CompShg,Gable,Normal,208500,WD,0,Pave,8,856,AllPub,0,2003,2003,2008,2416,8450,86.3,24.674556213017752
2,1262,0,0,None,3,1Fam,TA,Gd,978,0,ALQ,Unf,0,1,Gd,284,Y,Feedr,Norm,SBrkr,0,TA,TA,MetalSd,MetalSd,NO,TA,1,CBlock,2,Typ,460,2,TA,RFn,TA,Attchd,1976.0,1262,0,GasA,Ex,1Story,1,TA,Lvl,Gtl,9600,FR2,80.0,Reg,0,20,RL,0.0,None,N,0,5,Veenker,0,8,6,Y,0,N,CompShg,Gable,Normal,181500,WD,0,Pave,6,1262,AllPub,298,1976,1976,2007,2240,9600,81.03,18.90625
3,920,866,0,None,3,1Fam,TA,Mn,486,0,GLQ,Unf,1,0,Gd,434,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,NO,TA,1,PConc,2,Typ,608,2,TA,RFn,TA,Attchd,2001.0,1786,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,11250,Inside,68.0,IR1,0,60,RL,162.0,BrkFace,N,0,9,CollgCr,42,5,7,Y,0,N,CompShg,Gable,Normal,223500,WD,0,Pave,6,920,AllPub,0,2001,2002,2008,2272,11250,98.37,19.866666666666667
4,961,756,0,None,3,1Fam,Gd,No,216,0,ALQ,Unf,1,0,TA,540,Y,Norm,Norm,SBrkr,272,TA,TA,Wd Sdng,Wd Shng,NO,Gd,1,BrkTil,1,Typ,642,3,TA,Unf,TA,Detchd,1998.0,1717,0,GasA,Gd,2Story,1,Gd,Lvl,Gtl,9550,Corner,60.0,IR1,0,70,RL,0.0,None,N,0,2,Crawfor,35,5,7,Y,0,N,CompShg,Gable,Abnorml,140000,WD,0,Pave,7,756,AllPub,0,1915,1970,2006,1933,9550,72.43,14.659685863874346
5,1145,1053,0,None,4,1Fam,TA,Av,655,0,GLQ,Unf,1,0,Gd,490,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,NO,TA,1,PConc,2,Typ,836,3,TA,RFn,TA,Attchd,2000.0,2198,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,14260,FR2,84.0,IR1,0,60,RL,350.0,BrkFace,N,0,12,NoRidge,84,5,8,Y,0,N,CompShg,Gable,Normal,250000,WD,0,Pave,9,1145,AllPub,192,2000,2000,2008,2853,14260,87.63,17.53155680224404
6,796,566,320,None,1,1Fam,TA,No,732,0,GLQ,Unf,1,0,Gd,64,Y,Norm,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,MnPrv,NO,0,Wood,1,Typ,480,2,TA,Unf,TA,Attchd,1993.0,1362,1,GasA,Ex,1.5Fin,1,TA,Lvl,Gtl,14115,Inside,85.0,IR1,0,50,RL,0.0,None,Shed,700,10,Mitchel,30,5,5,Y,0,N,CompShg,Gable,Normal,143000,WD,0,Pave,5,796,AllPub,40,1993,1995,2009,2094,14115,68.29,10.131066241586964
7,1694,0,0,None,3,1Fam,TA,Av,1369,0,GLQ,Unf,1,0,Ex,317,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,NO,Gd,1,PConc,2,Typ,636,2,TA,RFn,TA,Attchd,2004.0,1694,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,10084,Inside,75.0,Reg,0,20,RL,186.0,Stone,N,0,8,Somerst,57,5,8,Y,0,N,CompShg,Gable,Normal,307000,WD,0,Pave,7,1686,AllPub,255,2004,2005,2007,3063,10084,100.23,30.444268147560493
8,1107,983,0,None,3,1Fam,TA,Mn,859,32,ALQ,BLQ,1,0,Gd,216,Y,PosN,Norm,SBrkr,228,TA,TA,HdBoard,HdBoard,NO,TA,2,CBlock,2,Typ,484,2,TA,RFn,TA,Attchd,1973.0,2090,1,GasA,Ex,2Story,1,TA,Lvl,Gtl,10382,Corner,0,IR1,0,60,RL,240.0,Stone,Shed,350,11,NWAmes,204,6,7,Y,0,N,CompShg,Gable,Normal,200000,WD,0,Pave,7,1107,AllPub,235,1973,1973,2009,2981,10382,67.09,19.264110961279137
9,1022,752,0,None,2,1Fam,TA,No,0,0,Unf,Unf,0,0,TA,952,Y,Artery,Norm,FuseF,205,TA,TA,BrkFace,Wd Shng,NO,TA,2,BrkTil,2,Min1,468,2,TA,Unf,Fa,Detchd,1931.0,1774,0,GasA,Gd,1.5Fin,2,TA,Lvl,Gtl,6120,Inside,51.0,Reg,0,50,RM,0.0,None,N,0,4,OldTown,0,5,7,Y,0,N,CompShg,Gable,Abnorml,129900,WD,0,Pave,8,952,AllPub,90,1931,1950,2008,1774,6120,73.22,21.225490196078432
10,1077,0,0,None,2,2fmCon,TA,No,851,0,GLQ,Unf,1,0,TA,140,Y,Artery,Artery,SBrkr,0,TA,TA,MetalSd,MetalSd,NO,TA,2,BrkTil,1,Typ,205,1,TA,RFn,Gd,Attchd,1939.0,1077,0,GasA,Ex,1.5Unf,2,TA,Lvl,Gtl,7420,Corner,50.0,Reg,0,190,RL,0.0,None,N,0,1,BrkSide,4,6,5,Y,0,N,CompShg,Gable,Normal,118000,WD,0,Pave,5,991,AllPub,0,1939,1950,2008,1928,7420,61.2,15.902964959568733
11,1040,0,0,None,3,1Fam,TA,No,906,0,Rec,Unf,1,0,TA,134,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,NO,NO,0,CBlock,1,Typ,384,1,TA,Unf,TA,Detchd,1965.0,1040,0,GasA,Ex,1Story,1,TA,Lvl,Gtl,11200,Inside,70.0,Reg,0,20,RL,0.0,None,N,0,2,Sawyer,0,5,5,Y,0,N,CompShg,Hip,Normal,129500,WD,0,Pave,5,1040,AllPub,0,1965,1965,2008,1946,11200,66.55,11.5625
12,1182,1142,0,None,4,1Fam,TA,No,998,0,GLQ,Unf,1,0,Ex,177,Y,Norm,Norm,SBrkr,0,TA,Ex,WdShing,Wd Shng,NO,Gd,2,PConc,3,Typ,736,3,TA,Fin,TA,BuiltIn,2005.0,2324,0,GasA,Ex,2Story,1,Ex,Lvl,Gtl,11924,Inside,85.0,IR1,0,60,RL,286.0,Stone,N,0,7,NridgHt,21,5,9,Y,0,N,CompShg,Hip,Partial,345000,New,0,Pave,11,1175,AllPub,147,2005,2006,2006,3322,11924,103.85,28.933243877893325
13,912,0,0,None,2,1Fam,TA,No,737,0,ALQ,Unf,1,0,TA,175,Y,Norm,Norm,SBrkr,0,TA,TA,HdBoard,Plywood,NO,NO,0,CBlock,1,Typ,352,1,TA,Unf,TA,Detchd,1962.0,912,0,GasA,TA,1Story,1,TA,Lvl,Gtl,12968,Inside,0,IR2,0,20,RL,0.0,None,N,0,9,Sawyer,0,6,5,Y,0,N,CompShg,Hip,Normal,144000,WD,176,Pave,4,912,AllPub,140,1962,1962,2008,1649,12968,87.33,11.104256631708822
14,1494,0,0,None,3,1Fam,TA,Av,0,0,Unf,Unf,0,0,Gd,1494,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,NO,Gd,1,PConc,2,Typ,840,3,TA,RFn,TA,Attchd,2006.0,1494,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,10652,Inside,91.0,IR1,0,20,RL,306.0,Stone,N,0,8,CollgCr,33,5,7,Y,0,N,CompShg,Gable,Partial,279500,New,0,Pave,7,1494,AllPub,160,2006,2007,2007,1494,10652,187.08,26.239203905369884
15,1253,0,0,None,2,1Fam,TA,No,733,0,BLQ,Unf,1,0,TA,520,Y,Norm,Norm,SBrkr,176,TA,TA,MetalSd,MetalSd,GdWo,Fa,1,CBlock,1,Typ,352,1,TA,RFn,TA,Attchd,1960.0,1253,1,GasA,TA,1Story,1,TA,Lvl,Gtl,10920,Corner,0,IR1,0,20,RL,212.0,BrkFace,N,0,5,NAmes,213,5,6,Y,0,N,CompShg,Hip,Normal,157000,WD,0,Pave,5,1253,AllPub,0,1960,1960,2008,1986,10920,79.05,14.377289377289378
16,854,0,0,None,2,1Fam,TA,No,0,0,Unf,Unf,0,0,TA,832,Y,Norm,Norm,FuseA,0,TA,TA,Wd Sdng,Wd Sdng,GdPrv,NO,0,BrkTil,1,Typ,576,2,TA,Unf,TA,Detchd,1991.0,854,0,GasA,Ex,1.5Unf,1,TA,Lvl,Gtl,6120,Corner,51.0,Reg,0,45,RM,0.0,None,N,0,7,BrkSide,112,8,7,Y,0,N,CompShg,Gable,Normal,132000,WD,0,Pave,5,832,AllPub,48,1929,2001,2007,854,6120,154.57,21.568627450980394
17,1004,0,0,None,2,1Fam,TA,No,578,0,ALQ,Unf,1,0,TA,426,Y,Norm,Norm,SBrkr,0,TA,TA,Wd Sdng,Wd Sdng,NO,TA,1,CBlock,1,Typ,480,2,TA,Fin,TA,Attchd,1970.0,1004,0,GasA,Ex,1Story,1,TA,Lvl,Gtl,11241,CulDSac,0,IR1,0,20,RL,180.0,BrkFace,Shed,700,3,NAmes,0,7,6,Y,0,N,CompShg,Gable,Normal,149000,WD,0,Pave,5,1004,AllPub,0,1970,1970,2010,1582,11241,94.18,13.255048483231029
18,1296,0,0,None,2,Duplex,N,N,0,0,N,N,0,0,N,0,Y,Norm,Norm,SBrkr,0,TA,TA,MetalSd,MetalSd,NO,NO,0,Slab,2,Typ,516,2,TA,Unf,TA,CarPort,1967.0,1296,0,GasA,TA,1Story,2,TA,Lvl,Gtl,10791,Inside,72.0,Reg,0,90,RL,0.0,None,Shed,500,10,Sawyer,0,5,4,Y,0,N,CompShg,Gable,Normal,90000,WD,0,Pave,6,0,AllPub,0,1967,1967,2006,1296,10791,69.44,8.340283569641368
19,1114,0,0,None,3,1Fam,TA,No,646,0,GLQ,Unf,1,0,TA,468,Y,RRAe,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,NO,NO,0,PConc,1,Typ,576,2,TA,Unf,TA,Detchd,2004.0,1114,1,GasA,Ex,1Story,1,Gd,Lvl,Gtl,13695,Inside,66.0,Reg,0,20,RL,0.0,None,N,0,6,SawyerW,102,5,5,Y,0,N,CompShg,Gable,Normal,159000,WD,0,Pave,6,1114,AllPub,0,2004,2004,2008,1760,13695,90.34,11.610076670317634
20,1339,0,0,None,3,1Fam,TA,No,504,0,LwQ,Unf,0,0,TA,525,Y,Norm,Norm,SBrkr,0,TA,TA,BrkFace,Plywood,MnPrv,NO,0,CBlock,1,Min1,294,1,TA,Unf,TA,Attchd,1958.0,1339,0,GasA,TA,1Story,1,TA,Lvl,Gtl,7560,Inside,70.0,Reg,0,20,RL,0.0,None,N,0,5,NAmes,0,6,5,Y,0,N,CompShg,Hip,Abnorml,139000,COD,0,Pave,6,1029,AllPub,0,1958,1965,2009,1843,7560,75.42,18.386243386243386
21,1158,1218,0,None,4,1Fam,TA,Av,0,0,Unf,Unf,0,0,Ex,1158,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,NO,Gd,1,PConc,3,Typ,853,3,TA,RFn,TA,BuiltIn,2005.0,2376,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,14215,Corner,101.0,IR1,0,60,RL,380.0,BrkFace,N,0,11,NridgHt,154,5,8,Y,0,N,CompShg,Gable,Partial,325300,New,0,Pave,9,1158,AllPub,240,2005,2006,2006,2376,14215,136.91,22.884277172001408
22,1108,0,0,Grvl,3,1Fam,TA,No,0,0,Unf,Unf,0,0,TA,637,Y,Norm,Norm,FuseF,205,TA,TA,Wd Sdng,Wd Sdng,GdPrv,Gd,1,PConc,1,Typ,280,1,TA,Unf,TA,Attchd,1930.0,1108,0,GasA,Ex,1.5Unf,1,Gd,Bnk,Gtl,7449,Inside,57.0,Reg,0,45,RM,0.0,None,N,0,6,IDOTRR,0,7,7,N,0,N,CompShg,Gable,Normal,139400,WD,0,Pave,6,637,AllPub,0,1930,1950,2007,1108,7449,125.81,18.71392133172238
23,1795,0,0,None,3,1Fam,TA,No,0,0,Unf,Unf,0,0,Gd,1777,Y,Norm,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,NO,Gd,1,PConc,2,Typ,534,2,TA,RFn,TA,Attchd,2002.0,1795,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,9742,Inside,75.0,Reg,0,20,RL,281.0,BrkFace,N,0,9,CollgCr,159,5,8,Y,0,N,CompShg,Hip,Normal,230000,WD,0,Pave,7,1777,AllPub,171,2002,2002,2008,1795,9742,128.13,23.609115171422705
24,1060,0,0,None,3,TwnhsE,TA,No,840,0,GLQ,Unf,1,0,Gd,200,Y,Norm,Norm,SBrkr,0,TA,TA,CemntBd,CmentBd,NO,TA,1,PConc,1,Typ,572,2,TA,Unf,TA,Attchd,1976.0,1060,0,GasA,TA,1Story,1,TA,Lvl,Gtl,4224,Inside,44.0,Reg,0,120,RM,0.0,None,N,0,6,MeadowV,110,7,5,Y,0,N,CompShg,Gable,Normal,129900,WD,0,Pave,6,1040,AllPub,100,1976,1976,2007,1900,4224,68.37,30.75284090909091
